I_D,TSEVENT_ID,YEAR,LATITUDE,LONGITUDE
19651,5430,2011,-18.133,178.427
19652,5430,2011,-21.2,-159.783
19653,5430,2011,-36.189,175.489
19654,5430,2011,-16.7216,-151.0324
19655,5430,2011,-0.7533,-90.3117
19645,5430,2011,38.914,-123.711
19644,5430,2011,13.15,123.75
19643,5430,2011,19.7303,-155.0553
19642,5430,2011,21.3067,-157.867
19641,5430,2011,8.733,167.733
19640,5430,2011,-9.008,-158.037
19639,5430,2011,-37.5503,178.159
19638,5430,2011,14.604,120.982
19637,5430,2011,21.927,-159.36
19636,5430,2011,-17.5331,-149.5726
19635,5430,2011,-17.7553,168.3077
19633,5430,2011,-29.28,-177.8944
19634,5430,2011,-39.8783,-73.4228
19657,5431,2011,39.017,141.75
19807,5435,2011,59.05,6.6667
25056,5437,2011,-17.7553,168.3077
25055,5436,2011,-17.7553,168.3077
25057,5437,2011,-15.5156,167.1886
25059,5437,2011,-21.9829,166.6833
25058,5437,2011,-20.6929,164.9422
25070,5438,2011,52.2316,-174.172
25212,5439,2011,-29.28,-177.8944
25213,5439,2011,-29.251,-177.9038
25218,5442,2012,-17.7553,168.3077
25240,5446,2012,40.533,141.533
25243,5446,2012,43.2781,145.5678
25242,5447,2012,16.833,-99.917
25241,5447,2012,17.94,-102.17833
25272,5449,2012,6.255,88.792
25306,5449,2012,20.15,92.9
25307,5450,2012,-5.4271,102.377289
25260,5449,2012,4.18,73.52
25261,5449,2012,-0.7,73.167
25262,5449,2012,6.767,73.167
25263,5449,2012,-0.95,100.3667
25264,5449,2012,7.8167,98.4167
25265,5449,2012,-5.4271,102.377289
25266,5449,2012,8.567,81.233
25267,5449,2012,0.565796,97.820721
25268,5449,2012,-12.117,96.883
25269,5449,2012,5.826,95.347
25270,5449,2012,4.129,96.129
25271,5449,2012,8.905,88.54
25308,5450,2012,6.767,73.167
25309,5450,2012,8.905,88.54
25310,5450,2012,6.255,88.792
25300,5449,2012,-4.683,55.517
25301,5449,2012,-19.683,63.417
25302,5449,2012,-20.1573,57.5041
25303,5449,2012,-20.935,55.2847
25304,5449,2012,-24.22,113.3975
25305,5449,2012,22.2667,91.8167
25327,5451,2012,-20.919,167.279
31059,5462,2012,13.2101,-88.627
31060,5462,2012,13.2319,-88.7494
25467,5462,2012,-2.23,-80.9
25466,5462,2012,-0.7533,-90.3117
25465,5462,2012,-0.433,-90.283
25464,5462,2012,10.84,-100.085
25463,5462,2012,13.333,-87.817
25462,5462,2012,13.5739,-89.8383
31058,5462,2012,13.195,-88.5623
25818,5462,2012,-37.5503,178.159
25817,5462,2012,-33.033,-71.633
25816,5462,2012,-33.5833,-71.6189
25815,5462,2012,-33.636017,-78.829881
25814,5462,2012,-27.15,-109.45
31084,5462,2012,13.2198,-88.672
31083,5462,2012,13.2226,-88.6941
31082,5462,2012,13.2234,-88.6997
31081,5462,2012,13.2274,-88.7253
31061,5462,2012,13.2339,-88.7593
31062,5462,2012,13.2315,-88.7495
31063,5462,2012,13.2315,-88.7495
31064,5462,2012,13.2305,-88.7458
31065,5462,2012,13.2183,-88.6716
31066,5462,2012,13.2186,-88.6716
31067,5462,2012,12.833,-87.583
31068,5462,2012,12.672,-87.387
31069,5462,2012,12.657,-87.376
31070,5462,2012,13.2206,-88.6713
31071,5462,2012,13.1907,-88.5433
31072,5462,2012,13.1953,-88.5622
31073,5462,2012,13.2107,-88.6268
31074,5462,2012,13.2325,-88.7494
31075,5462,2012,13.2325,-88.7493
31076,5462,2012,13.2348,-88.76
31077,5462,2012,13.2349,-88.76
31078,5462,2012,13.231,-88.7447
31079,5462,2012,13.231,-88.7453
31080,5462,2012,13.2274,-88.7252
25489,5463,2012,7.083,125.633
25498,5463,2012,32.7792,132.9589
25487,5463,2012,13.15,123.75
25495,5463,2012,19.29,166.6183
25494,5463,2012,27.0939,142.1947
25492,5463,2012,9.517,138.133
25501,5463,2012,34.9189,139.825
25500,5463,2012,34.6083,138.2222
25499,5463,2012,33.467,135.783
25493,5463,2012,15.2266,145.742
25497,5463,2012,26.217,127.667
25496,5463,2012,24.333,124.167
25503,5463,2012,4.052,146.592
25502,5463,2012,28.215,-177.361
25491,5463,2012,12.881,132.333
25490,5463,2012,20.949,132.314
25488,5463,2012,7.333,134.463
25505,5464,2012,-0.433,-90.283
25504,5464,2012,-0.7533,-90.3117
29067,5467,2012,52.44028,-131.55172
29068,5467,2012,52.44053,-131.55168
29069,5467,2012,52.44053,-131.55157
29070,5467,2012,52.27433,-131.3757
29071,5467,2012,52.2743,-131.37579
29094,5467,2012,52.62867,-131.92531
29099,5467,2012,52.04002,-131.08174
29095,5467,2012,52.62852,-131.92585
29096,5467,2012,52.072,-131.11415
29097,5467,2012,52.0394,-131.07997
29098,5467,2012,52.03944,-131.07952
29100,5467,2012,52.04002,-131.08196
29054,5467,2012,52.61524,-131.8614
29055,5467,2012,52.61476,-131.86087
29056,5467,2012,52.61486,-131.86061
25581,5467,2012,37.79,-122.27
29072,5467,2012,52.2434,-131.29374
29073,5467,2012,52.24333,-131.29363
29074,5467,2012,52.24327,-131.29353
29075,5467,2012,52.24325,-131.29327
29076,5467,2012,53.77232,-132.99394
29077,5467,2012,53.77244,-132.9939
29078,5467,2012,53.77252,-132.99382
29079,5467,2012,53.77206,-132.99425
29080,5467,2012,53.23196,-132.5603
29081,5467,2012,53.23185,-132.56383
29082,5467,2012,53.0309,-132.4594
29083,5467,2012,53.03086,-132.4594
29084,5467,2012,53.03101,-132.45948
29085,5467,2012,53.03007,-132.45909
29086,5467,2012,52.7568,-132.12102
29087,5467,2012,52.75706,-132.12096
29088,5467,2012,52.75701,-132.12094
29063,5467,2012,52.49847,-131.72337
29057,5467,2012,52.61486,-131.86053
29058,5467,2012,52.61568,-131.86164
29059,5467,2012,52.5339,-131.74715
29060,5467,2012,52.53369,-131.74721
29061,5467,2012,52.53399,-131.74731
29062,5467,2012,52.53455,-131.74759
29090,5467,2012,52.75656,-132.12024
29091,5467,2012,52.75662,-132.12025
29089,5467,2012,52.75719,-132.12194
29092,5467,2012,52.75688,-132.12025
29093,5467,2012,52.62869,-131.92531
29064,5467,2012,52.49857,-131.72435
29065,5467,2012,52.44009,-131.55171
29066,5467,2012,52.43997,-131.55174
25558,5467,2012,43.352,-124.192
25560,5467,2012,42.737,-124.497
25561,5467,2012,41.7456,-124.184
25563,5467,2012,40.767,-124.217
25564,5467,2012,38.914,-123.711
25565,5467,2012,37.997,-122.975
25566,5467,2012,37.807,-122.465
25567,5467,2012,36.605,-121.888
25568,5467,2012,35.17666,-120.755
25569,5467,2012,32.867,-117.257
25579,5467,2012,54.25,-133.033333
25584,5467,2012,31.583,131.417
25585,5467,2012,-8.502,179.195
25586,5467,2012,27.0939,142.1947
25587,5467,2012,-44.0248,-176.369
25588,5467,2012,40.647,139.926
25589,5467,2012,-20.6929,164.9422
25590,5467,2012,34.9189,139.825
25591,5467,2012,23.867,-166.283
25592,5467,2012,53.4242,-129.2527
25593,5467,2012,22.2125,-159.4982
25594,5467,2012,52.163,-128.143
25595,5467,2012,-9.8049,-139.0347
25596,5467,2012,19.671,-156.028
25597,5467,2012,48.837,-125.137
25598,5467,2012,19.0845,-155.5509
25599,5467,2012,-16.72216,-151.0324
25600,5467,2012,46.705,-123.966
25601,5467,2012,20.787,-156.991
25602,5467,2012,19.4992,-154.8197
25603,5467,2012,45.859,-128.778
25604,5467,2012,20.88,-156.69
25605,5467,2012,-10.7208,165.8019
25606,5467,2012,-20.919,167.279
25607,5467,2012,21.3199,-157.6688
25608,5467,2012,-21.548,167.877
25609,5467,2012,28.215,-177.361
25610,5467,2012,34.008,-118.5
25611,5467,2012,32.713,-117.174
25612,5467,2012,-8.9148,-140.0958
25613,5467,2012,-14.9458,-147.706
25614,5467,2012,-6.6928,156.4086
25615,5467,2012,1.984,-157.473
25616,5467,2012,37.92833,-122.4
25617,5467,2012,-36.6953,-73.1063
25618,5467,2012,-33.033,-71.633
29110,5467,2012,48.478,-129.359
29050,5467,2012,52.64433,-131.88859
29051,5467,2012,52.64432,-131.88836
29052,5467,2012,52.61532,-131.86168
29053,5467,2012,52.61552,-131.8618
25570,5467,2012,21.437,-157.793
25571,5467,2012,21.927,-159.36
25572,5467,2012,19.7303,-155.0553
25573,5467,2012,20.895,-156.477
25574,5467,2012,20.0366,-155.829
25575,5467,2012,21.593,-158.1055
25576,5467,2012,21.3067,-157.867
25577,5467,2012,21.3199,-157.6688
25542,5467,2012,57.052,-135.342
25543,5467,2012,58.2,-136.36
25544,5467,2012,59.55,-139.733
25550,5467,2012,52.2316,-174.172
25551,5467,2012,50.513,-128.028
25552,5467,2012,48.367,-124.612
25553,5467,2012,48.125,-123.44
25554,5467,2012,47.909,-124.637
25555,5467,2012,46.908,-124.11
25556,5467,2012,45.555,-123.912
25557,5467,2012,44.625,-124.043
25660,5467,2012,54.32,-130.33
25619,5467,2012,-33.636017,-78.829881
25620,5467,2012,-13.8268,-171.7613
25621,5467,2012,-14.2766,-170.689
25622,5467,2012,21.4498,-158.197
25623,5467,2012,-17.5331,-149.5726
25624,5467,2012,55.333,-131.633
25625,5467,2012,56.246611,-134.647694
25626,5467,2012,48.8139,-125.281
25627,5467,2012,55.337,-160.502
25628,5467,2012,57.201,-153.305
25629,5467,2012,56.306,-158.377
25630,5467,2012,-37.5503,178.159
25631,5467,2012,61.125,-146.362
25632,5467,2012,53.883,-166.533
25633,5467,2012,19.29,166.6183
25634,5467,2012,-8.525,179.2
25635,5467,2012,-9.429,159.955
25636,5467,2012,-36.8314,174.7865
25637,5467,2012,-38.6754,178.023
25638,5467,2012,-2.035,147.367
25639,5467,2012,-23.1203,-134.969
25640,5467,2012,-21.8167,114.191
25641,5467,2012,-29.251,-177.9038
25642,5467,2012,21.3218,-158.1193
25643,5467,2012,-21.9829,166.6833
25644,5467,2012,-21.2,-159.783
29039,5467,2012,53.53665,-132.73343
29040,5467,2012,53.53651,-132.73318
29101,5467,2012,45.859,-128.778
29102,5467,2012,42.664,-128.807
29103,5467,2012,39.34,-127.007
29104,5467,2012,57.499,-144.001
29105,5467,2012,55.3,-148.5
29106,5467,2012,52.65,-156.94
29107,5467,2012,51.068,-164.02
29041,5467,2012,52.64444,-131.88916
29042,5467,2012,52.64453,-131.88899
29108,5467,2012,49.626,-169.871
29109,5467,2012,19.634,-156.507
29043,5467,2012,52.6444,-131.88906
29044,5467,2012,52.64429,-131.8891
29045,5467,2012,52.64424,-131.88909
29046,5467,2012,52.64429,-131.88934
29047,5467,2012,52.64434,-131.88927
29048,5467,2012,52.64432,-131.88873
29049,5467,2012,52.64424,-131.88886
25645,5467,2012,54.192,-133.003
25646,5467,2012,54,-128.688
25647,5467,2012,49.233,-124.817
25648,5467,2012,50.722,-127.488
25649,5467,2012,53.25,-132.08
25650,5467,2012,49.153,-125.913
25651,5467,2012,15.2266,145.742
25652,5467,2012,-29.28,-177.8944
25653,5467,2012,-17.7553,168.3077
25654,5467,2012,33.719,-118.272
25540,5467,2012,55.46,-133.13
25655,5468,2012,19.7303,-155.0553
25656,5468,2012,20.895,-156.477
25657,5468,2012,16.1684,-95.1968
25658,5468,2012,13.5739,-89.8383
25659,5468,2012,-0.433,-90.283
30648,5468,2012,14.697,-92.411
25661,5469,2012,39.017,141.75
25662,5469,2012,38.417,141.267
25663,5469,2012,38.9,141.57
25805,5472,2013,54.192,-133.003
25668,5472,2013,56.246611,-134.647694
25669,5472,2013,57.052,-135.342
25677,5472,2013,58.23021,-133.9672076
25670,5472,2013,58.2,-136.36
25671,5472,2013,55.46,-133.13
25676,5472,2013,56.5153706,-134.7158759
25675,5472,2013,56.5153706,-134.7158759
25772,5476,2013,56.306,-158.377
25773,5476,2013,52.2316,-174.172
25774,5476,2013,51.863,-176.632
29114,5476,2013,-10.7175,166.1345
29115,5476,2013,-10.707,166.14
25806,5476,2013,48.425,-123.372
25807,5476,2013,48.837,-125.137
25808,5476,2013,49.233,-124.817
25809,5476,2013,50.513,-128.028
25810,5476,2013,50.722,-127.488
25811,5476,2013,53.25,-132.08
25812,5476,2013,54.192,-133.003
25813,5476,2013,49.153,-125.913
25775,5476,2013,41.7456,-124.184
25776,5476,2013,-33.033,-71.633
25777,5476,2013,-36.6953,-73.1063
25778,5476,2013,-2.23,-80.9
25792,5476,2013,13.15,123.75
29116,5476,2013,-10.751,166.1075
29117,5476,2013,-10.8557,165.8517
29118,5476,2013,-10.832,165.879
29119,5476,2013,-10.862,165.867
29120,5476,2013,,
25755,5476,2013,-10.7524,165.7585
25756,5476,2013,-10.7838,165.7547
25757,5476,2013,-10.8167,165.8318
25758,5476,2013,-10.8644,165.865
25759,5476,2013,-10.833,165.879
25697,5476,2013,1.367,172.933
25698,5476,2013,-17.6,177.433
25707,5476,2013,1.984,-157.473
25708,5476,2013,-23.161,150.79
25709,5476,2013,-36.189,175.489
25710,5476,2013,9.517,138.133
25711,5476,2013,-37.5503,178.159
25704,5476,2013,-34.4738,150.9119
25693,5476,2013,-9.429,159.955
25705,5476,2013,-19.277,147.058
25706,5476,2013,-21.138,-175.1815
25743,5476,2013,-10.8091,165.7585
25744,5476,2013,-10.8244,165.7684
25745,5476,2013,-10.8043,166.035925
25746,5476,2013,-10.7854,166.04823
25747,5476,2013,-10.7865,166.07
25684,5476,2013,-15.5156,167.1886
25685,5476,2013,-20.6929,164.9422
25686,5476,2013,-20.919,167.279
25687,5476,2013,-17.7553,168.3077
25688,5476,2013,-10.7208,165.8019
25730,5476,2013,31.583,131.417
25731,5476,2013,35.17666,-120.755
25732,5476,2013,-0.7533,-90.3117
25733,5476,2013,-12.069,-77.1668
25762,5476,2013,36.605,-121.888
25763,5476,2013,32.867,-117.257
25765,5476,2013,48.367,-124.612
25766,5476,2013,59.55,-139.733
25768,5476,2013,55.337,-160.502
25769,5476,2013,57.052,-135.342
25750,5476,2013,-10.751467,165.964247
25751,5476,2013,-10.7889,166.066
25717,5476,2013,21.927,-159.36
25718,5476,2013,20.895,-156.477
25719,5476,2013,27.0939,142.1947
25801,5476,2013,-16.5357,167.8432
25752,5476,2013,-10.791,166.062
25754,5476,2013,-10.799,166.049
25790,5476,2013,50.68333,156.13
25791,5476,2013,39.017,141.75
25727,5476,2013,34.9189,139.825
25728,5476,2013,32.7792,132.9589
25729,5476,2013,34.6083,138.2222
25734,5476,2013,-29.95,-71.3353
25779,5476,2013,-20.217,-70.156
25780,5476,2013,-26.38,-70.67
25781,5476,2013,-27.0644,-70.8247
25782,5476,2013,-18.4758,-70.3232
25783,5476,2013,9.4246,-84.1711
25753,5476,2013,-10.802,166.044
25735,5476,2013,-33.5833,-71.6189
25737,5476,2013,-10.7855,165.754
25738,5476,2013,-10.818,165.8304
25739,5476,2013,-10.736,165.7772
25740,5476,2013,-10.698,165.798
25741,5476,2013,-10.709,165.8
25742,5476,2013,-10.7247,165.7866
25748,5476,2013,15.2266,145.742
25760,5476,2013,-10.8159,165.8335
25761,5476,2013,34.008,-118.5
25770,5476,2013,56.246611,-134.647694
25771,5476,2013,52.9406,-168.871
25793,5476,2013,8.733,167.733
25794,5476,2013,-36.189,175.489
25795,5476,2013,-2.035,147.367
25690,5476,2013,-14.803,153.585
25691,5476,2013,-5.33,165.081
25692,5476,2013,-15.8,158.5
25804,5476,2013,-10.253,166.252
25695,5476,2013,-21.548,167.877
25694,5476,2013,-21.9829,166.6833
25784,5476,2013,22.9,-109.9
25785,5476,2013,21.3199,-157.6688
25786,5476,2013,20.88,-156.69
25787,5476,2013,19.671,-156.028
25788,5476,2013,21.593,-158.1055
25789,5476,2013,21.3218,-158.1193
25696,5476,2013,-10.72167,165.799819
25699,5476,2013,-13.8268,-171.7613
25700,5476,2013,-14.2766,-170.689
25701,5476,2013,4.052,146.592
25702,5476,2013,19.29,166.6183
25703,5476,2013,-29.28,-177.8944
25712,5476,2013,28.215,-177.361
25713,5476,2013,20.787,-156.991
25714,5476,2013,21.3067,-157.867
25715,5476,2013,21.4498,-158.197
25716,5476,2013,20.0366,-155.829
25720,5476,2013,-18.133,178.427
25721,5476,2013,-42.55,147.933
25722,5476,2013,-17.5331,-149.5726
25723,5476,2013,-39.055,174.033
25724,5476,2013,33.467,135.783
25725,5476,2013,-9.8049,-139.0347
25726,5476,2013,43.2781,145.5678
25749,5477,2013,-10.7208,165.8019
25833,5479,2013,43.867,146.817
27716,5483,2013,41.5016,-71.3166
27717,5483,2013,41.8066,-71.4016
27718,5483,2013,41.585,-71.4083
27719,5483,2013,41.7166,-71.3433
27720,5483,2013,41.705,-71.1633
27721,5483,2013,42.355,-71.0516
27722,5483,2013,39.3992,-70.9419
27723,5483,2013,32.3666,-64.7
27724,5483,2013,38.9833,-76.48
27725,5483,2013,38.22,-76.038
27726,5483,2013,39.2133,-76.245
27727,5483,2013,37.995,-76.465
27728,5483,2013,37.615,-76.29
27729,5483,2013,37.2266,-76.4783
27730,5483,2013,36.9466,-76.33
27731,5483,2013,36.7783,-76.3016
27732,5483,2013,18.22,-67.16
27733,5483,2013,18.0899,-67.9385
27734,5483,2013,39.2666,-76.5783
27735,5483,2013,41.5233,-70.6666
27736,5483,2013,41.285,-70.0966
27737,5483,2013,41.1733,-73.1816
27738,5483,2013,41.355,-72.0866
27739,5483,2013,39.355,-74.4183
27740,5483,2013,40.4666,-74.01
27741,5483,2013,40.7,-74.015
27742,5483,2013,36.9666,-76.1133
27743,5483,2013,37.6078,-75.6858
27744,5483,2013,38.3283,-75.0916
30649,5483,2013,39.76666,-74.11666
27715,5483,2013,41.0483,-71.96
27713,5483,2013,38.7816,-75.12
27714,5483,2013,38.9683,-74.96
27712,5483,2013,37.1666,-75.9883
27711,5483,2013,36.1833,-75.7466
28055,5491,2013,-42.4129,173.7028
28054,5491,2013,-41.2864,174.779
28688,5519,2013,-42.4129,173.7028
28689,5519,2013,-41.2864,174.779
31049,5506,2013,25.046,61.74217
28669,5506,2013,23.6133,58.5933
28668,5506,2013,25.65,57.7666
28667,5506,2013,20.7986,65.3466
28666,5506,2013,25.2833,60.6166
28738,5533,2013,44.455,155.736
28732,5533,2013,39.267,141.883
28731,5533,2013,38.417,141.267
28730,5533,2013,39.017,141.75
28729,5533,2013,37.817,140.95
28728,5533,2013,40.2,141.817
28741,5533,2013,38.3,141.5
28739,5533,2013,38.71,148.67
28740,5533,2013,30.55,152.117
29111,5534,2013,-62.4793,-59.6629
28743,5534,2013,-54.28,-36.5
29550,5555,2014,-18.4758,-70.3232
29551,5555,2014,-20.217,-70.156
29552,5555,2014,-17.0009,-72.1088
29556,5555,2014,-22.0938,-70.2117
29554,5555,2014,-19.5969,-70.2138
29555,5555,2014,-26.283,-80.117
29553,5555,2014,-20.8003,-70.1942
31100,5557,2014,-20.210036,-70.151253
31101,5557,2014,-20.210517,-70.151711
31102,5557,2014,-20.211064,-70.152658
31103,5557,2014,-20.227203,-70.148597
31104,5557,2014,-20.227717,-70.148214
31105,5557,2014,-20.228467,-70.147764
31106,5557,2014,-20.229886,-70.147364
31107,5557,2014,-20.231344,-70.146747
31108,5557,2014,-20.233408,-70.147181
31109,5557,2014,-20.234869,-70.148
31110,5557,2014,-20.330431,-70.143708
31111,5557,2014,-20.330636,-70.143722
31112,5557,2014,-20.658492,-70.1816
31113,5557,2014,-20.660358,-70.182367
31114,5557,2014,-20.660842,-70.184314
31115,5557,2014,-20.660978,-70.182911
31116,5557,2014,-20.66163,-70.18335
31117,5557,2014,-20.661675,-70.183378
29856,5557,2014,16.7363,-169.5283
32444,5557,2014,15.77,-96.1
32445,5557,2014,32.246,-120.698
32446,5557,2014,16.034,-107.001
32447,5557,2014,10.842,-100.137
29808,5557,2014,-9.8049,-139.0347
32440,5557,2014,19.05,-104.333
32441,5557,2014,17.94,-102.17833
32442,5557,2014,17.667,-101.642
32443,5557,2014,16.833,-99.917
29843,5557,2014,-15.5156,167.1886
29874,5557,2014,-40.5808,-73.7372
29875,5557,2014,-39.8783,-73.4228
31134,5557,2014,-18.480836,-70.330672
31135,5557,2014,-18.480981,-70.330247
31136,5557,2014,-18.488031,-70.326583
31137,5557,2014,-20.208547,-70.150908
31138,5557,2014,-20.208911,-70.151658
31139,5557,2014,-20.209661,-70.151781
29915,5557,2014,55.062,-162.31
29916,5557,2014,27.0939,142.1947
29917,5557,2014,36.605,-121.888
29918,5557,2014,46.908,-124.11
29891,5557,2014,20.787,-156.991
29853,5557,2014,21.3218,-158.1193
29854,5557,2014,21.3067,-157.867
29857,5557,2014,-21.9829,166.6833
29858,5557,2014,52.9406,-168.871
29804,5557,2014,-19.548,-74.814
29806,5557,2014,-17.975,-86.392
29807,5557,2014,-7.3994,-93.50388
29809,5557,2014,-8.9148,-140.0958
29810,5557,2014,19.4992,-154.8197
29811,5557,2014,19.7303,-155.0553
29812,5557,2014,-43.9458,-176.5608
29813,5557,2014,20.0366,-155.829
29814,5557,2014,21.3199,-157.6688
29815,5557,2014,21.4498,-158.197
29816,5557,2014,21.593,-158.1055
29817,5557,2014,21.9544,-159.3561
29818,5557,2014,22.2125,-159.4982
29869,5557,2014,-41.2613,173.27278
29870,5557,2014,-41.136,173.00978
29819,5557,2014,-14.2766,-170.689
29820,5557,2014,-39.4757,176.9201
29821,5557,2014,-46.0858,166.5894
29822,5557,2014,42.9756,144.3714
29823,5557,2014,41.7187,140.7247
29824,5557,2014,-17.5331,-149.5726
29825,5557,2014,19.0845,-155.5509
29826,5557,2014,5.89,-162.09
29871,5557,2014,-37.029,-73.1518
29872,5557,2014,-36.6953,-73.1063
